59.6745,0
59.7814,0
59.8883,68
59.9952,36
60.1021,0
60.209,0
60.3159,0
60.4228,0
60.5296,0
60.6365,27
60.7434,23
60.8503,0
60.9572,0
61.0641,19
61.171,3
61.2779,2
61.3848,5
61.4917,7
61.5986,22
61.7055,0
61.8124,2
61.9193,2
62.0261,22
62.133,0
62.2399,25
62.3468,13
62.4537,21
62.5606,3
62.6675,24
62.7744,23
62.8813,0
62.9882,21
63.0951,0
63.202,0
63.3089,21
63.4158,7
63.5226,0
63.6295,1
63.7364,0
63.8433,0
63.9502,15
64.0571,22
64.164,0
64.2709,13
64.3778,11
64.4847,10
64.5916,8
64.6985,28
64.8054,8
64.9123,8
65.0192,3
65.1261,0
65.2329,3
65.3398,0
65.4467,24
65.5536,10
65.6605,0
65.7674,4
65.8743,1
65.9812,0
66.0881,0
66.195,0
66.3019,16
66.4088,12
66.5157,14
66.6226,7
66.7295,15
66.8364,11
66.9433,0
67.0502,21
67.157,0
67.2639,11
67.3708,24
67.4777,0
67.5846,0
67.6915,23
67.7984,15
67.9053,0
68.0122,0
68.1191,27
68.226,17
68.3329,18
68.4398,21
68.5467,0
68.6536,6
68.7605,0
68.8674,6
68.9743,19
69.0812,16
69.1881,5
69.295,0
69.4018,24
69.5087,6
69.6156,0
69.7225,27
69.8294,9
69.9363,0
70.0432,22
70.1501,2
70.257,1
70.3639,0
70.4708,0
70.5777,29
70.6846,66
70.7915,17
70.8984,7
71.0053,0
71.1122,1
71.2191,4
71.326,0
71.4329,11
71.5398,19
71.6467,0
71.7536,0
71.8605,1
71.9674,0
72.0742,0
72.1811,5
72.288,15
72.3949,30
72.5018,0
72.6087,19
72.7156,3
72.8225,0
72.9294,0
73.0363,0
73.1432,16
73.2501,0
73.357,0
73.4639,15
73.5708,15
73.6777,8
73.7846,6
73.8915,20
73.9984,11
74.1053,0
74.2122,28
74.3191,9
74.426,25
74.5329,0
74.6398,22
74.7467,13
74.8536,11
74.9605,0
75.0674,0
75.1743,24
75.2812,7
75.3881,0
75.495,0
75.6019,18
75.7088,11
75.8157,3
75.9225,17
76.0294,9
76.1363,19
76.2432,0
76.3501,0
76.457,2
76.5639,15
76.6708,8
76.7777,8
76.8846,11
76.9915,14
77.0984,18
77.2053,0
77.3122,32
77.4191,2
77.526,0
77.6329,0
77.7398,0
77.8467,41
77.9536,15
78.0605,24
78.1674,24
78.2743,0
78.3812,9
78.4881,11
78.595,5
78.7019,0
78.8088,0
78.9157,22
79.0226,0
79.1295,0
79.2364,8
79.3433,0
79.4502,13
79.5571,21
79.664,2
79.7709,0
79.8778,36
79.9847,0
80.0916,0
80.1985,19
80.3054,26
80.4123,7
80.5192,1
80.6261,13
80.733,13
80.8399,27
80.9468,0
81.0537,0
81.1606,0
81.2675,46
81.3744,26
81.4813,37
81.5882,6
81.6951,3
81.802,0
81.9089,5
82.0158,0
82.1227,0
82.2296,0
82.3365,0
82.4434,9
82.5503,0
82.6572,0
82.7641,3
82.871,9
82.9779,0
83.0848,0
83.1917,0
83.2986,1
83.4055,6
83.5124,0
83.6193,0
83.7262,14
83.8331,3
83.94,11
84.0469,5
84.1538,20
84.2607,0
84.3676,11
84.4745,0
84.5814,21
84.6883,8
84.7952,9
84.9021,13
85.009,0
85.1159,15
85.2228,0
85.3297,31
85.4366,15
85.5435,10
85.6504,0
85.7573,0
85.8642,0
85.9711,0
86.078,0
86.1849,0
86.2918,24
86.3987,15
86.5056,0
86.6125,0
86.7194,28
86.8263,8
86.9332,4
87.0401,18
87.147,0
87.2539,0
87.3608,13
87.4677,0
87.5746,0
87.6815,15
87.7884,14
87.8953,0
88.0022,0
88.1091,0
88.216,6
88.3229,26
88.4298,0
88.5367,28
88.6436,0
88.7505,0
88.8574,8
88.9643,0
89.0712,17
89.1781,20
89.285,0
89.3919,23
89.4988,19
89.6057,0
89.7126,3
89.8195,18
89.9264,43
90.0334,6
90.1403,0
90.2472,11
90.3541,17
90.461,8
90.5679,27
90.6748,11
90.7817,0
90.8886,19
90.9955,29
91.1024,6
91.2093,0
91.3162,0
91.4231,3
91.53,25
91.6369,0
91.7438,0
91.8507,0
91.9576,56
92.0645,11
92.1714,16
92.2783,0
92.3852,0
92.4921,0
92.599,0
92.7059,0
92.8128,5
92.9197,0
93.0266,0
93.1335,10
93.2404,7
93.3473,0
93.4542,0
93.5611,0
93.668,7
93.7749,0
93.8818,0
93.9887,0
94.0956,0
94.2025,9
94.3095,7
94.4164,0
94.5233,0
94.6302,10
94.7371,0
94.844,14
94.9509,1
95.0578,0
95.1647,21
95.2716,0
95.3785,3
95.4854,17
95.5923,0
95.6992,4
95.8061,0
95.913,6
96.0199,0
96.1268,2
96.2337,0
96.3406,19
96.4475,0
96.5544,19
96.6613,2
96.7682,21
96.8751,3
96.982,17
97.0889,0
97.1958,0
97.3027,11
97.4097,14
97.5166,0
97.6235,0
97.7304,39
97.8373,0
97.9442,6
98.0511,40
98.158,9
98.2649,13
98.3718,0
98.4787,22
98.5856,15
98.6925,4
98.7994,11
98.9063,0
99.0132,20
99.1201,0
99.227,0
99.3339,0
99.4408,0
99.5477,2
99.6546,0
99.7615,0
99.8684,0
99.9753,3
100.082,9
100.189,1
100.296,1
100.403,3
100.51,0
100.617,0
100.724,0
100.831,3
100.937,16
101.044,0
101.151,10
101.258,0
101.365,5
101.472,17
101.579,5
101.686,0
101.793,7
101.9,54
102.007,0
102.113,20
102.22,12
102.327,9
102.434,0
102.541,0
102.648,26
102.755,9
102.862,32
102.969,32
103.076,0
103.182,1
103.289,0
103.396,0
103.503,0
103.61,0
103.717,12
103.824,6
103.931,0
104.038,9
104.145,31
104.252,0
104.358,10
104.465,18
104.572,15
104.679,8
104.786,0
104.893,13
105,9
105.107,0
105.214,0
105.321,4
105.427,11
105.534,9
105.641,29
105.748,0
105.855,28
105.962,10
106.069,0
106.176,0
106.283,0
106.39,8
106.497,14
106.603,0
106.71,1
106.817,12
106.924,2
107.031,5
107.138,19
107.245,11
107.352,0
107.459,43
107.566,0
107.673,22
107.779,36
107.886,2
107.993,0
108.1,0
108.207,0
108.314,0
108.421,0
108.528,0
108.635,0
108.742,0
108.848,7
108.955,0
109.062,6
109.169,0
109.276,0
109.383,12
109.49,19
109.597,0
109.704,0
109.811,2
109.918,4
110.024,5
110.131,3
110.238,5
110.345,16
110.452,0
110.559,0
110.666,0
110.773,0
110.88,0
110.987,0
111.094,3
111.2,26
111.307,0
111.414,0
111.521,0
111.628,13
111.735,19
111.842,0
111.949,0
112.056,20
112.163,0
112.269,14
112.376,0
112.483,0
112.59,12
112.697,20
112.804,6
112.911,0
113.018,19
113.125,0
113.232,0
113.339,58
113.445,48
113.552,0
113.659,7
113.766,0
113.873,8
113.98,2
114.087,8
114.194,14
114.301,0
